in_color,Instructions_key.keys,Instructions_key.rt,Tutorial_instruction_key.keys,Tutorial_instruction_key.rt,Tutorial_fixation_ley.keys,Tutorial_fixation_ley.rt,Tutorial_single_img_key.keys,Tutorial_single_img_key.rt,Tutorial_intra_trial_fixation_key.keys,Tutorial_intra_trial_fixation_key.rt,Tutorial_stimulus_key.keys,Tutorial_stimulus_key.rt,Tutorial_response_key.keys,Tutorial_response_key.rt,Tutorial_attention_check_key.keys,Tutorial_attention_check_key.rt,advance_or_repeat.keys,advance_or_repeat.rt,Practice_instructions_key.keys,Practice_instructions_key.rt,intra_trial_duration,Practice_key_response.keys,Practice_key_response.rt,Practice_react_key.keys,Practice_react_key.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,multi_object_filepath,background_id,foreground_id,multi_object_rotation,occlusion_level,single_object_id,single_object_filepath,single_is_foreground_or_random,single_object_rotation,background_choice_id,alt_choice_id,background_option_filepath,alternative_option_filepath,alternative_is_foreground_or_random,location_of_correct_answer,multi_object_exp_filename,single_object_exp_filename,background_option_exp_filename,alternative_option_exp_filename,participant,session,date,expName,psychopyVersion,OS,frameRate,Practice_end_key.keys,Practice_end_key.rt,correct_answer,Input_selection.keys,Input_selection.rt,Was_attention_check,Attention_check.keys,Attention_check.corr,Each_session_loop.thisRepN,Each_session_loop.thisTrialN,Each_session_loop.thisN,Each_session_loop.thisIndex,Each_session_loop.ran,Attention_check.rt,Num_sessions.thisRepN,Num_sessions.thisTrialN,Num_sessions.thisN,Num_sessions.thisIndex,Num_sessions.ran
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n02933112_-18/img_b04_wood_metal_park_bench_cgaxis_models_48_26_vray_composite_2014_gray.jpg,n02828884_3,n02933112_-18,fixed,0.70847,n04405907_8,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n04405907_8/img_b05_c-5_classic_series_bench-2012_stylized_tv_2000-3_gray.png,random,flexible,n02828884_3,n02933112_-18,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n02933112_-18_gray.jpg,foreground,right,Experiments/experiment_34/864.jpg,Experiments/experiment_34/865.jpg,Experiments/experiment_34/866.jpg,Experiments/experiment_34/867.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[0.7956000000240238],False,,0.0,0.0,16.0,16.0,16.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n02883344_-1/img_b05_c-5_classic_series_bench-2012_woven_box_2009_gray.jpg,n02828884_4,n02883344_-1,fixed,0.747048,n02883344_-1,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n02883344_-1/img_b05_c-5_classic_series_bench-2012_woven_box_2009-3_gray.png,foreground,same as foreground,n02828884_4,n02828884_9,Stimuli/canonical view 2/img_n02828884_4_gray.jpg,Stimuli/canonical view 2/img_n02828884_9_gray.jpg,random,left,Experiments/experiment_34/868.jpg,Experiments/experiment_34/869.jpg,Experiments/experiment_34/870.jpg,Experiments/experiment_34/871.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[0.8029000000358337],False,,0.0,0.0,17.0,17.0,17.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_9/n02933112_-2/img_cr-96_bench_sink_base_white_wood_2011_gray.jpg,n02828884_9,n02933112_-2,fixed,0.72253,n02933112_-2,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_9/n02933112_-2/img_cr-96_bench_sink_base_white_wood_2011-3_gray.png,foreground,same as foreground,n02828884_9,n02828884_4,Stimuli/canonical view 2/img_n02828884_9_gray.jpg,Stimuli/canonical view 2/img_n02828884_4_gray.jpg,random,right,Experiments/experiment_34/872.jpg,Experiments/experiment_34/873.jpg,Experiments/experiment_34/874.jpg,Experiments/experiment_34/875.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[0.9933000000119137],False,,0.0,0.0,18.0,18.0,18.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n03928116_0/img_stylized_tv_b02_piano_2015_gray.jpg,n04405907_8,n03928116_0,fixed,0.847628,n03928116_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n03928116_0/img_stylized_tv_b02_piano_2015-3_gray.png,foreground,same as foreground,n04405907_8,n02883344_-1,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,random,right,Experiments/experiment_34/876.jpg,Experiments/experiment_34/877.jpg,Experiments/experiment_34/878.jpg,Experiments/experiment_34/879.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""right""]",[1.5391000000238364],False,,0.0,0.0,19.0,19.0,19.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n04379243_0/img_club_house_italia_nautilus_sofa_17th_c._monastery_dining_table_2010_2003_gray.jpg,n04256520_4,n04379243_0,fixed,0.841869,n04379243_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n04379243_0/img_club_house_italia_nautilus_sofa_17th_c._monastery_dining_table_2010_2003-3_gray.png,foreground,same as foreground,n04256520_4,n04379243_0,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,foreground,right,Experiments/experiment_34/880.jpg,Experiments/experiment_34/881.jpg,Experiments/experiment_34/882.jpg,Experiments/experiment_34/883.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[1.3116000000236454],False,,0.0,0.0,20.0,20.0,20.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n02933112_-2/img_club_house_italia_nautilus_sofa_sink_base_white_wood_2012_gray.jpg,n04256520_4,n02933112_-2,fixed,0.740542,n02883344_0,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n02883344_0/img_vray_004_b03_box_2009-3_gray.png,random,flexible,n04256520_4,n02883344_-1,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,random,right,Experiments/experiment_34/884.jpg,Experiments/experiment_34/885.jpg,Experiments/experiment_34/886.jpg,Experiments/experiment_34/887.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[0.8728999999761982],False,,0.0,0.0,21.0,21.0,21.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n03928116_10/img_stylized_tv_ydp_103_r_2012__vray_2007_gray.jpg,n04405907_8,n03928116_10,fixed,0.740594,n04256520_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n04256520_9/img_vray_004_napoleon_iii_sofa_2015-3_gray.png,random,fixed,n04405907_8,n03928116_10,Stimuli/canonical view 2/img_n04405907_8_gray.jpg,Stimuli/canonical view 2/img_n03928116_10_gray.jpg,foreground,left,Experiments/experiment_34/888.jpg,Experiments/experiment_34/889.jpg,Experiments/experiment_34/890.jpg,Experiments/experiment_34/891.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""right""]",[1.8358999999761636],False,,0.0,0.0,22.0,22.0,22.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-2/n03928116_0/img_sink_base_white_wood_b02_piano_2002_gray.jpg,n02933112_-2,n03928116_0,flexible,0.72785,n03928116_10,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n03928116_10/img_b04_wood_metal_park_bench_ydp_103_r_2012__vray_2014-3_gray.png,random,flexible,n02933112_-2,n03928116_0,Stimuli/canonical view 2/img_n02933112_-2_gray.jpg,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,foreground,left,Experiments/experiment_34/892.jpg,Experiments/experiment_34/893.jpg,Experiments/experiment_34/894.jpg,Experiments/experiment_34/895.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[1.437300000012101],False,,0.0,0.0,23.0,23.0,23.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n04256520_4/img_b04_wood_metal_park_bench_club_house_italia_nautilus_sofa_2015_gray.jpg,n02828884_3,n04256520_4,fixed,0.741354,n02828884_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n02828884_3/img_napoleon_iii_sofa_b04_wood_metal_park_bench_2003-3_gray.png,random,fixed,n02828884_3,n04405907_5,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n04405907_5_gray.jpg,random,left,Experiments/experiment_34/896.jpg,Experiments/experiment_34/897.jpg,Experiments/experiment_34/898.jpg,Experiments/experiment_34/899.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""right""]",[2.0083000000120137],False,,0.0,0.0,24.0,24.0,24.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_-1/n02883344_0/img_woven_box_b03_box_2014_gray.jpg,n02883344_-1,n02883344_0,fixed,0.701821,n02883344_-1,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02883344_15/n02883344_-1/img_microwave_box_woven_box_2014-3_gray.png,random,fixed,n02883344_-1,n04256520_5,Stimuli/canonical view 2/img_n02883344_-1_gray.jpg,Stimuli/canonical view 2/img_n04256520_5_gray.jpg,random,left,Experiments/experiment_34/900.jpg,Experiments/experiment_34/901.jpg,Experiments/experiment_34/902.jpg,Experiments/experiment_34/903.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[0.8179000000357064],False,,0.0,0.0,25.0,25.0,25.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n02818832_9/img_17th_c._monastery_dining_table_2010_bed01_blue_2014_gray.jpg,n04379243_0,n02818832_9,fixed,0.717454,n02818832_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n02818832_9/img_17th_c._monastery_dining_table_2010_bed01_blue_2014-3_gray.png,foreground,same as foreground,n04379243_0,n02818832_9,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,foreground,left,Experiments/experiment_34/904.jpg,Experiments/experiment_34/905.jpg,Experiments/experiment_34/906.jpg,Experiments/experiment_34/907.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[0.6605000000001837],False,,0.0,0.0,26.0,26.0,26.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_0/n04256520_9/img_17th_c._monastery_dining_table_2010_napoleon_iii_sofa_2003_gray.jpg,n04379243_0,n04256520_9,flexible,0.764499,n04379243_8,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_4/n04379243_8/img_b05_c-5_classic_series_bench-2012_glass_table_2011-3_gray.png,random,flexible,n04379243_0,n04256520_9,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,foreground,right,Experiments/experiment_34/908.jpg,Experiments/experiment_34/909.jpg,Experiments/experiment_34/910.jpg,Experiments/experiment_34/911.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[0.8011999999880572],False,,0.0,0.0,27.0,27.0,27.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n02828884_3/img_napoleon_iii_sofa_b04_wood_metal_park_bench_2002_gray.jpg,n04256520_9,n02828884_3,flexible,0.703268,n02818832_0,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_8/n02818832_0/img_stylized_tv_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2007-3_gray.png,random,fixed,n04256520_9,n02828884_3,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,foreground,right,Experiments/experiment_34/912.jpg,Experiments/experiment_34/913.jpg,Experiments/experiment_34/914.jpg,Experiments/experiment_34/915.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[1.1794999999999618],False,,0.0,0.0,28.0,28.0,28.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n04256520_9/img_vray_004_napoleon_iii_sofa_2013_gray.jpg,n04405907_9,n04256520_9,fixed,0.76873,n04256520_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n04256520_9/img_vray_004_napoleon_iii_sofa_2013-3_gray.png,foreground,same as foreground,n04405907_9,n04379243_-7,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,Stimuli/canonical view 2/img_n04379243_-7_gray.jpg,random,right,Experiments/experiment_34/916.jpg,Experiments/experiment_34/917.jpg,Experiments/experiment_34/918.jpg,Experiments/experiment_34/919.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[1.1125999999642318],False,,0.0,0.0,29.0,29.0,29.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n03928116_0/img_bed01_blue_b02_piano_2009_gray.jpg,n02818832_9,n03928116_0,fixed,0.860027,n02933112_-2,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02933112_-2/img_glass_table_sink_base_white_wood_2015-3_gray.png,random,flexible,n02818832_9,n03928116_0,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,foreground,left,Experiments/experiment_34/920.jpg,Experiments/experiment_34/921.jpg,Experiments/experiment_34/922.jpg,Experiments/experiment_34/923.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[1.6131999999881828],False,,0.0,0.0,30.0,30.0,30.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02818832_9/n04379243_8/img_bed01_blue_glass_table_2012_gray.jpg,n02818832_9,n04379243_8,fixed,0.702349,n04405907_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02933112_-2/n04405907_9/img_sink_base_white_wood_vray_004_2011-3_gray.png,random,flexible,n02818832_9,n02818832_3,Stimuli/canonical view 2/img_n02818832_9_gray.jpg,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,random,left,Experiments/experiment_34/924.jpg,Experiments/experiment_34/925.jpg,Experiments/experiment_34/926.jpg,Experiments/experiment_34/927.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[1.0356000000238055],False,,0.0,0.0,31.0,31.0,31.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n02818832_3/img_club_house_italia_nautilus_sofa_b05_ccm_contemporary_bed_max2013_2000_gray.jpg,n04256520_4,n02818832_3,fixed,0.871901,n02818832_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_4/n02818832_3/img_club_house_italia_nautilus_sofa_b05_ccm_contemporary_bed_max2013_2000-3_gray.png,foreground,same as foreground,n04256520_4,n02818832_3,Stimuli/canonical view 2/img_n04256520_4_gray.jpg,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,foreground,left,Experiments/experiment_34/928.jpg,Experiments/experiment_34/929.jpg,Experiments/experiment_34/930.jpg,Experiments/experiment_34/931.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[1.1473999999761872],False,,0.0,0.0,32.0,32.0,32.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n03001627_8/img_vray_004_chair_billiani_doll_2007_gray.jpg,n04405907_9,n03001627_8,flexible,0.737721,n03001627_8,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n03001627_8/img_vray_004_chair_billiani_doll_2007-3_gray.png,foreground,same as foreground,n04405907_9,n03001627_8,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,Stimuli/canonical view 2/img_n03001627_8_gray.jpg,foreground,right,Experiments/experiment_34/932.jpg,Experiments/experiment_34/933.jpg,Experiments/experiment_34/934.jpg,Experiments/experiment_34/935.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""right""]",[1.16880000001197],False,,0.0,0.0,33.0,33.0,33.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n02818832_3/img_b04_wood_metal_park_bench_b05_ccm_contemporary_bed_max2013_2012_gray.jpg,n02828884_3,n02818832_3,flexible,0.726716,n04405907_8,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_9/n04405907_8/img_cr-96_bench_stylized_tv_2003-3_gray.png,random,fixed,n02828884_3,n02818832_3,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n02818832_3_gray.jpg,foreground,right,Experiments/experiment_34/936.jpg,Experiments/experiment_34/937.jpg,Experiments/experiment_34/938.jpg,Experiments/experiment_34/939.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[0.7528000000120301],False,,0.0,0.0,34.0,34.0,34.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n04405907_9/img_b04_wood_metal_park_bench_vray_004_2014_gray.jpg,n02828884_3,n04405907_9,fixed,0.803517,n04405907_9,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n04405907_9/img_b04_wood_metal_park_bench_vray_004_2014-3_gray.png,foreground,same as foreground,n02828884_3,n04405907_9,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,foreground,right,Experiments/experiment_34/940.jpg,Experiments/experiment_34/941.jpg,Experiments/experiment_34/942.jpg,Experiments/experiment_34/943.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[1.6210999999641444],False,,0.0,0.0,35.0,35.0,35.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02933112_-18/img_glass_table_cgaxis_models_48_26_vray_composite_2006_gray.jpg,n04379243_8,n02933112_-18,fixed,0.7357,n02933112_-18,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04379243_8/n02933112_-18/img_glass_table_cgaxis_models_48_26_vray_composite_2006-3_gray.png,foreground,same as foreground,n04379243_8,n04405907_9,Stimuli/canonical view 2/img_n04379243_8_gray.jpg,Stimuli/canonical view 2/img_n04405907_9_gray.jpg,random,right,Experiments/experiment_34/944.jpg,Experiments/experiment_34/945.jpg,Experiments/experiment_34/946.jpg,Experiments/experiment_34/947.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[0.7465000000001965],False,,0.0,0.0,36.0,36.0,36.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03001627_-2/n02818832_0/img_wood_chair_b03_the_sofa_and_chair_company_-_stanley_bed_2014_2004_gray.jpg,n03001627_-2,n02818832_0,flexible,0.740159,n04405907_5,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_5/n04405907_5/img_samsung_40_uhd_smart_tv_2011_samsung_40_uhd_smart_tv_2011_2015-3_gray.png,random,flexible,n03001627_-2,n02818832_0,Stimuli/canonical view 2/img_n03001627_-2_gray.jpg,Stimuli/canonical view 2/img_n02818832_0_gray.jpg,foreground,left,Experiments/experiment_34/948.jpg,Experiments/experiment_34/949.jpg,Experiments/experiment_34/950.jpg,Experiments/experiment_34/951.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[1.73010000002364],False,,0.0,0.0,37.0,37.0,37.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n04405907_5/img_b04_wood_metal_park_bench_samsung_40_uhd_smart_tv_2011_2005_gray.jpg,n02828884_3,n04405907_5,flexible,0.750116,n04405907_5,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n02828884_3/n04405907_5/img_b04_wood_metal_park_bench_samsung_40_uhd_smart_tv_2011_2005-3_gray.png,foreground,same as foreground,n02828884_3,n04379243_0,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,random,right,Experiments/experiment_34/952.jpg,Experiments/experiment_34/953.jpg,Experiments/experiment_34/954.jpg,Experiments/experiment_34/955.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[1.0769999999999982],False,,0.0,0.0,38.0,38.0,38.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n02883344_0/img_napoleon_iii_sofa_b03_box_2001_gray.jpg,n04256520_9,n02883344_0,fixed,0.744773,n02933112_4,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04405907_9/n02933112_4/img_vray_004_buffet_2008-3_gray.png,random,fixed,n04256520_9,n02883344_0,Stimuli/canonical view 2/img_n04256520_9_gray.jpg,Stimuli/canonical view 2/img_n02883344_0_gray.jpg,foreground,right,Experiments/experiment_34/956.jpg,Experiments/experiment_34/957.jpg,Experiments/experiment_34/958.jpg,Experiments/experiment_34/959.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[1.1240000000000236],False,,0.0,0.0,39.0,39.0,39.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n04405907_9/img_b02_piano_vray_004_2000_gray.jpg,n03928116_0,n04405907_9,flexible,0.758035,n04405907_9,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n04405907_9/img_b02_piano_vray_004_2000-3_gray.png,foreground,same as foreground,n03928116_0,n02828884_3,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,Stimuli/canonical view 2/img_n02828884_3_gray.jpg,random,right,Experiments/experiment_34/960.jpg,Experiments/experiment_34/961.jpg,Experiments/experiment_34/962.jpg,Experiments/experiment_34/963.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,right,"[""right""]",[1.9899000000357319],False,,0.0,0.0,40.0,40.0,40.0,1.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Stimuli/psy_flexible_rotation_30_objects_occ0.7_0.9s/images/train/n03928116_0/n04379243_0/img_b02_piano_17th_c._monastery_dining_table_2010_2007_gray.jpg,n03928116_0,n04379243_0,flexible,0.795348,n02818832_3,Stimuli/psy_fixed_rotation_30_objects_occ0.7_0.9s/images/train/n04256520_9/n02818832_3/img_napoleon_iii_sofa_b05_ccm_contemporary_bed_max2013_2000-3_gray.png,random,fixed,n03928116_0,n04379243_0,Stimuli/canonical view 2/img_n03928116_0_gray.jpg,Stimuli/canonical view 2/img_n04379243_0_gray.jpg,foreground,right,Experiments/experiment_34/964.jpg,Experiments/experiment_34/965.jpg,Experiments/experiment_34/966.jpg,Experiments/experiment_34/967.jpg,177,1,2023-09-17_12h15.20.963,Occlusion_Psychophysics,2022.1.4,MacIntel,120.0048002,,,left,"[""left""]",[1.1038000000119155],False,,0.0,0.0,41.0,41.0,41.0,1.0,,,,,,
